id,text
624525145273561088,"♛♛♛
》》》》 I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber x15.326
》》》》ＳＥＥ ＭＥ
♛♛♛"
624525144833130496,Hasb SMS k messages atty hain mujy sirf 
624525144615223296,Keep waking up from nightmares 
624525142308163584,Pls win 
624525136209817600,"@DineshDebiky @heineckrr @flytetymejam @GHSDuldulao i'll be at work, like the other time"
624525134972518400,well that isn't helpful/sensible etc... #Brum #cyclerevolution https/t.co/yb1im79Tye
624525131164057600,@znclair how's dbn? I miss your ass bruh 
624525130136485888,@FatalFerret caaaannntttt 
624525128521646080,@Rosiejanele Oh dear. They lost my payment last year &am wrote to say my account was overdrawn. TBF they did 'find' it when I complained 
624525127628140544,"#ZaynIsComingBackOnJuly26
Im crying,i hope zayn will come back but other side i just don't want to believe it htt//t.co/QdYWa03z1F"
624525125925244929,@TruDan97 @iphonetips1 damn @Herobrineskull give it back 
624525124125851648,"@AllicioGloria She's gone , Hello, we offer you free perfume samples and Chanel/Burberry/Prada giveaway on our site! Please check our bio."
624525123526205440,"♛♛♛
》》》》 I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber x15.325
》》》》ＳＥＥ ＭＥ
♛♛♛"
624525123345735681,@Danica_Yu oh noesss (
624525117469655040,"Finally watching the last #TopGear episode, hopefully it won't end htt//t.co/75IDDesHD0"
624525113531043841,@bicykiel @durnurr and I thought you were worthy of being the bridesmaid &gt(((((((((
624525111496966144,@iamglynnsmith Yeah : ( Couldn't find an NHS dentist here.
624525110355988480,I am looking forward for tomorrow's gathering omg la why the sudden change 
624525110184161280,"♛♛♛
》》》》 I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber x15.324
》》》》ＳＥＥ ＭＥ
♛♛♛"
624525108875522048,"Yet another #RandomRestart #RandomReboot of #Lumia #WindowsPhone .
And that's after #Microsoft's update addressing that issue. "
624525107780694016,"@Jaaeeeeee lucky I was feeling hungry, but then I didn't wanna get out of bed either, so I gotta wait until mañana"
624525106920951808,Some kpop female solos are ruined by those short male rappings 
624525106581217280,@Zerbrechend SAME 
624525105784188928,"@bluejeanrose please sponsor us love! it would mean so much! We are begging you for a while now, please notice us"
624525103645102080,"@Raaderer7 Yes now we do. Which means we're stuck with him as a striker, unless LVG plays him behind one. "
624525102915268608,Fuuuuuck 
624525099744534528,@wacom helppp . I'm in the U.S and want to order a refurbished cintiq companion online but my card originates from outside the U.S
624525099429826560,@LionsgateUK Finnick's part in the final book is is the movie going to be sad too #AskFinnick
624525099362750464,@TotallyWonwooed It was inside a closed container and im scared i can't even touch it and it looks hairy hahaha
624525097475416064,"♛♛♛
》》》》 I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber x15.323
》》》》ＳＥＥ ＭＥ
♛♛♛"
624525096942706688,"Two days off, and now I'm buried in emails... "
624525089355137025,"@smilingkrys omaygad , i didnt know vic got surgery and theres amber (( TT.TT"
624525087681736704,@IvyTenebrae Hope you feel better. 
624525085492117504,i was so hyper today (
624525085349670913,"there's a Las Vegas snapchat story and I'm sad, I want to go back "
624525082187186177,"♛♛♛
》》》》 I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber x15.322
》》》》ＳＥＥ ＭＥ
♛♛♛"
624525070204051457,I'm hungry 
624525070002733056,"Hi, imiss you "
624525067075108864,"♛♛♛
》》》》 I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber x15.321
》》》》ＳＥＥ ＭＥ
♛♛♛"
624525057642098688,"♛♛♛
》》》》 I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber x15.320
》》》》ＳＥＥ ＭＥ
♛♛♛"
624525057520340992,@harryetlou i feel so bad for her LMAO ohhh i wanna know how it felt to be louis the first time he met H 
624525049354190848,@thetrin I know.For now I am limited to prepaid stuff 
624525047521259520,We thought today was pizza day. Sadly none of the managers are in that usually buy it 
624525047357677568,"♛♛♛
》》》》 I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber x15.319
》》》》ＳＥＥ ＭＥ
♛♛♛"
624525044941598720,I want to go to my grandma and grandpa's farm! There's a lot of cow chicken sheeps horses fruits and vegetables there Aww help me!
624525043301785600,"Bored, puking and delirious from no sleep motilium are a pack of Shite, no use at all. I'm also grumpy..... &gt("
624525039367495680,@ShernScott I want to but I was busy moving house then I got ill... and I'm still ill 
624525035911409664,"♛♛♛
》》》》 I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber x15.318
》》》》ＳＥＥ ＭＥ
♛♛♛"
624525035269591040,@RedMakuzawa that would be terrible 
624525033575034880,im so tired af but i need to ignore it bc of schoolworks ((((
624525030156668928,I want a taco (
624525027845738496,@rubysnipples whats phoebe's name on shots? can't find her 
624525023647281152,"♛♛♛
》》》》 I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber x15.317
》》》》ＳＥＥ ＭＥ
♛♛♛"
624525021499633664,I'm sorry to Block
624525015791349764,"@LisaPolice999 yes, don't do what I did last year: cycle through massive puddle, not see huge pothole, get stuck, &am fall off into water "
624525014629421056,@revivalcth 2 OF THOSE TIMES ITS BEEN OUT OF MY CONTROL AND I HAVENT BEEN ABLE TO i miss it 
624525010330365952,"♛♛♛
》》》》 I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber x15.316
》》》》ＳＥＥ ＭＥ
♛♛♛"
624525009227087872,@SlXSTRINGS @deefizzy you haven't followed me yet (
624525003422236672,Infinite im so sorry..i cant stream~~ 
624525002000306176,@HeyItsPlat im sorry ((
624525001211932673,"How do you turn notifications off?? I've had over 1,300 in the past few days "
624524995612573696,"@94rtaylor Hi Robyn, really sorry but it's not one of our necklaces Rachel x"
624524994584809472,Ang Cold. 
624524987563532291,@WaseemBadami amazing set of questions bhai keep it u(( missing shan e ramzan and u (
624524987186184192,"@gfcakelover No, not yet .... but hopefully soon. Fingers crosssed! Are you coming to the @foodiesfestival in #clapham"
624524986032746496,@buzybee78 need to investigate more....
624524978189398016,@cadburysilk I have no one who will gift this to me *Feeling jealous *
624524977010683904,No Friday night live @NRL on @GEMChannel in Sth Aus. So purchased a digital pass. Still have to wait to see @brisbanebroncos on delay 
624524976557826049,@angelweddiy Oh dear!! xx
624524975295365120,this movie essentially cut all the beginning of the book from its plot. 
624524974624124928,@723qian @xcmainex tonight I got photoshoooot 
624524972392722432,Austin Mahone - All I Ever Need 
624524971054796801,@SEOLMDR shut up 
624524969368809472,@failnaut oh well it wouldn't hurt to visit the doctor about it
624524968743731200,andaming memorization 
624524965673447424,Is anyone up 
624524963991654401,@HoldyHoldy Cotton Candy is my favourite too! Time to stock up again!
624524962934603776,why can't I sleep ((
624524954676015104,My poor baby is sick And he doesn't have the concept of swallowing his snot so he chokes on it. (
624524953929453570,@alyaeldeeb12345 we're all in the same feelings htt//t.co/lzd4XIo3aM
624524952973279236,GUYS add my KIK : taknottem477 #kik #kikgirl #skype #booty #nudes #mpoints #oralsex htt//t.co/EGpLP1eGr9
624524950288924672,"@neillcameron aw man, get better soon "
624524947918958593,@jungsilhoon maybe... im not into the i'll listen until i like it ((( i'll stay with my old btob songs
624524943959560192,"God , please help me ! "
624524943712083968,Really miss you 
624524943489896448,@BristolBites keeps saying busy on mine 
624524939886903296,"htt//t.co/rZ3BBeChHD
we're going down at the moment the percentage ohh please!"
624524938930733056,@JasonBradbury Nobody to go with 
624524936741306368,SNAPCHAT : ShoshannaVassil #snapchat #hornykik #selfie #gay #porn #quote #camsex htt//t.co/COW9YcUeaA
624524936363819008,@GilletteStadium wish I was going to Taylor swift 
624524933104816128,@ExcahmOfLowee Flat is love to make me puke 
624524932727246848,@stormieraae what the heck you don't follow her?
624524930957230080,"@WforWoman A9.
It would be Ice Cream without Ice (
#WSaleLove"
624524930512781312,Too many people asking when I'm back in LA 
624524924766547968,@EmmaLK Looks painful 
624524924623974400,Snapchat me guys - sexyjane19 #snapchat #kik #Horny #bestoftheday #photo #goodmusic #sexual htt//t.co/0RZnnSlxq9
624524921843150848,"Delph??! 20 minutes, off on his debut "
624524917803909122,Lart rt 
624524914326962176,@alexxmitchy @dugganrachel might sew it up! And no😬 do you know if someone took my orange chair?(
624524904524812288,@YaraChmayaa I already left 
624524897461604352,@GU_CleverMonkey @PaulHollywood I didn't meet him I did at the skyfall premiere ages ago though!! He's yummy...just like his cakes!
624524896190787584,I just woke up to pee and now the suns coming up and I can't go back to sleep 
624524895507075072,@Cupcake_XGN sorry 
624524891769868288,@GabriellaaCruzz I'm not in manteca I'm visiting my dad
624524886862462976,"@LeStoner_ if i asked her, she'd probably stab me but i found a 6 speed massage chair with shiatsu setting and heat for $50. Less risk."
624524886569013248,@amsterdamartist Edward Hopper htt//t.co/Qx6GZjjNXF
624524884329103360,"Eyyah ""@iamabdallahkb: @kings_dughtr am Man Utd born..... the best"""
624524883406491650,@StaMar999 I booked trip before crisis. ((
624524879530864640,I missed the goal 1-0 Real
624524879258214400,I'm really sad i had the live photo sets in my cart but the shop logged me out 
624524877047795712,@brookswho2 aaaaaaaaaaaaa (((( i need to decide on a waifu like by tomorrow
624524874682241024,@YerifeRV what happen to you babe? 
624524871851184128,"Playing ""Give Your Heart A Break"" having memories from ""The Breakup"" episode I love the song tho"
624524866797088768,@FuzionDroid @iphonetips1 the cold never bothered me anyway.
624524861201891328,also i had a dream about joe again i just want to hug him and tell him how cute he is 
624524856156033025,@OTRRM : ( i'm like your major fan (!!) i just have this bias syndrome that i get shy around my biases : ((((
624524855132557312,MY STREAM IS SO PIXELATED (((((
624524854977400832,@romanhloiday WHEN YOU ACTUALLY DECIDE TO COME SEE ME IVE TRIED TO GIVE IT TO YOU LIKE 3 TIMES 
624524851949113346,@_karltovera weh I thought sa may bank? 
624524841329143808,@Uber_SING wanted to get some but there isn't any Uber ice cream in my area 
624524836124147712,"@marie_apayor MAYMAY and @DeniseFronteras If ever you make plans, DO IT IN ADVANCE HUHU! I need like 1 week allowance na magpaalam!!"
624524834102484992,&am why tf can't i find subtitles for OITNB ? I need to understand Changs backstory 
624524832273768448,Jeremy Kyle is so close to home this morning 
624524827173486592,going home 
624524824858136576,@erwin_cabangal5 i miss you https/t.co/3FsrYukgt4
624524823507570688,@jiaaani for u (((((((((( htt//t.co/b3qkLaFJx4
624524821636841473,@SUBPAYNO but i miss all the boys being together i mean (((
624524819527299072,When the bus is late and you have no time to get food before work 
624524819418099712,@AllRiseSilver gimme enjoy your meal baby♡
624524817522229248,i just realised i am a month clean and wow i think that's neat-o 
624524816389804032,wru scissors 
624524815488036865,"@karir_komal dear plz don't post my creations in public without my permission , i amtired now telling every1 "
624524810282926081,@jaidevpoomath don't have the app 
624524809808949248,@owyposadas imysm (((
624524808563232768,@Hyojinsshi bank bank tut 
624524795468623872,i think i messed up my ankle again 
624524793136742400,@SwagOnChristian - trop tard 
624524790926344193,@againstmisogny Managed 1 month of accounts &am have to do a few more tax credit deadline for 31 st. Only get child tax credit as cut Oct.
624524790221668352,@iain225 I gave it away last night as I didnt hear from anybody 
624524788531392512,I hear so many frogs this morning (((((
624524786316652545,Im crying right now my babies 
624524783774904320,@ItsMe_Ryry online please 
624524783150067712,@chrisisk @uberuk nothing in Shepherds Bush either I want ice cream
624524780838912000,i have no friends whatsoever lol ( oh well
624524780616687616,@sshawki Premiun feature in the making ) .@jeffweiner #NOTCOOL
624524779823890432,"almost 2/3 done with this. Sa lahat ng araw, bakit naging saturday pa finals ko ("
624524779207331840,gyu y r u so cute it hurts ok htt//t.co/00YckcE7wj
624524773834395649, lmfaoooo https/t.co/Gu0QjHPMnX
624524771645095936,I've been awake since like three 
624524762014949376,"@EllieWalker_1 well can I just say I deleted my Twitter app 3 weeks ago so I literally just downloaded it, sorry!"
624524748790321154,I acc can't look at it 
624524748601606144,@PSYCRM you still haven't ! ! : (
624524743052533760,@selenagomez come online babe 
624524740229664769,Aw I was hoping 
624524739185262592,wish more of my friends played league 
624524738916806657,I literally just feel like eating some good fruit I'm so 
624524738279309312,@Bigbst4tz2 I can't afford them can you please give me my first full mashup pack please 
